tweet_id,tweet_url,tweet_text,class_label,image_path,image_url
1233006757410222080,https://twitter.com/user/status/1233006757410222082,موجة واسعة من التعاليق الساخرة للجزائريين بعد اعلان سلطات البلاد اكتشاف اول إصابة بفيروس كورونا لمواطن إيطالي #كورونا_الجزائر https://t.co/MfEGKvckjx,Yes,data_image_ct21-ar/27_2_2020/1233006757410222082_0.jpg,http://pbs.twimg.com/amplify_video_thumb/1232980892601241602/img/JoTymm8hJDLJWI0N.jpg
1293615583611805696,http://twitter.com/user/status/1293615583611805696,#بوتين يقول إن ابنته حقنت من أول لقاح مضاد لـ #كورونا من صنع روسي🇷🇺.. هل تغامر بتلقي الجرعة إن أتيحت لك؟ #شاهد👇 https://t.co/AgTaBETmAq,No,data_image/12_8_2020/1293615583611805696_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1293581571581194240/pu/img/tW_Ip__BDj5AQtJq.jpg
1221819646174810112,https://twitter.com/user/status/1221819646174810119,في مثل هذه الأيام خاضت حجور بسلاحها الشخصي حربا ضد الحوثيين استمرت شهرين كاملين دون أن تهز رجالها وجبالها كل أسلحة الحوثي الثقيلة وصواريخه وحشوده المهولة التي غزا بها كشر. خاضت القبائل معركتها حتى الرمق الأخير بلا لم تستسلم حجور ولم تنسحب تكتيكيا لأن الهزيمة في مثل حالتها شرف https://t.co/wao5Xko1Pz,No,data_image_ct21-ar/27_1_2020/1221819646174810119_0.jpg,http://pbs.twimg.com/media/EPTGfdBXUAEL4c4.jpg
1294610791514214400,http://twitter.com/user/status/1294610791514214400,🔴 🔴 🔴 رسمياً من وزارة الصحة الروسية : #روسيا بدأت فعلياً في إنتاج اللقاح الجديد المضاد لفيروس #كورونا ، و سيبدأ طرح اللقاح الجديد بنهاية الشهر الحالي... #مستشارك_في_الأردن https://t.co/G79rRCl40m,No,data_image/15_8_2020/1294610791514214400_0.jpg,http://pbs.twimg.com/media/EfdhpSRWoAAJwj8.jpg
1225686147990315008,https://twitter.com/user/status/1225686147990315008,لهذه الأسباب تدخلت تركيا في ليبيا https://t.co/9L55hCymNY via @YouTube https://t.co/VLsGj5wN0W,No,data_image_ct21-ar/7_2_2020/1225686147990315008_0.jpg,http://pbs.twimg.com/media/EQKDDWJUcAALOtt.jpg
1237483008715784192,https://twitter.com/user/status/1237483008715784192,الإنفلونزا مثل الهاشمية، تقضي عليها بالدواء، ثم تغزو الجسم مرة أخرى بشكل آخر عائلات فيروس الإنفلونزا مثل عائلات الهاشمية لا تنتهي، تتحور وتتبدل، وكل يوم تقدم شكلًا مغايرًا لخداع الجسم فيروس #كورونا من سلالة الإنفلونزا، مثل #الخوثي بشع ولئيم ومميت ينهش الضعفاء ويقتات على علاتهم https://t.co/XvN1FtNsu2,No,data_image_ct21-ar/10_3_2020/1237483008715784192_0.jpg,http://pbs.twimg.com/media/ESxsORaU8AEhcVH.jpg
1346165351470559232,https://twitter.com/alaraby_ar/status/1346165351470559239,المجلس الذي لم يسقط في اشد ازماته، سيبقى دائماً شامخاً بأمر الله.. اهلاً بالاشقاء 🇶🇦🇸🇦🇦🇪🇴🇲🇧🇭🇰🇼 في وطنهم🇸🇦 #قمة_العلا #القمة_الخليجية_الـ41 https://t.co/oMW330GISk,No,data_image_ct21-ar/4_1_2021/1346165351470559239_0.jpg,http://pbs.twimg.com/media/Eq6KOzFW4AAox45.jpg
1295725890232516608,http://twitter.com/user/status/1295725890232516615,"بدء المرحلة الثالثة من اختبار لقاح ضد ""#كورونا"" في باكستان للتفاصيل: https://t.co/AcMmtkmDVY #نتصدر_المشهد #COVID19 https://t.co/411Dh7h0SY",Yes,data_image/18_8_2020/1295725890232516615_0.jpg,http://pbs.twimg.com/media/Efs9rX7XkAAyQwB.jpg
1240038198581112832,https://twitter.com/user/status/1240038198581112833,#عاجل: ارتفاع عدد الوفيات في #أميركا بسبب فيروس #كورونا إلى 100 شخصٍ https://t.co/y3dbcmtvFu,Yes,data_image_ct21-ar/17_3_2020/1240038198581112833_0.png,http://pbs.twimg.com/media/ETUf-IwXkAA8JLT.png
1232581178185723904,https://twitter.com/user/status/1232581178185723911,اللواء السعيد شنقريحة ينهي زيارته إلى الإمارات العربية المتحدة https://t.co/Jp2hVRSyTr,Yes,data_image_ct21-ar/26_2_2020/1232581178185723911_0.jpg,http://pbs.twimg.com/media/ERsCB8OX0AIv26u.jpg
1236980594644574208,https://twitter.com/user/status/1236980594644574208,شو بدك تمرض نص شعب لبنان لتوقف الرحلات من ايران، وبعدين معكن #كورونا_لبنان https://t.co/Z76rO3KEgS,No,data_image_ct21-ar/9_3_2020/1236980594644574208_0.jpg,http://pbs.twimg.com/media/ESqi-97WsAEbK8q.jpg
1293132090863747072,http://twitter.com/user/status/1293132090863747074,#Covid19 رسمياً الرئيس الروسي فلاديمير #بوتين يعلن تسجيل بلاده أول لقاح في العالم مضاد لفيروس كورونا ويقول أن احدى بناته ضمن من تم حقنهم باللقاح الجديد ضد #فيروس_كورونا https://t.co/a81ADoOpRB,Yes,data_image/11_8_2020/1293132090863747074_0.jpg,http://pbs.twimg.com/media/EfIgx3pXsAEiR_n.jpg
1229329594920165376,https://twitter.com/user/status/1229329594920165377,#سفيه_الدوحه_وجزيه_المرتزقه علا الفارس وش ذا الرخص ههههههه المستشرفه راعية الكظيه وهلا بالخميس طلعت تنباع وتشترى والمسأله ماديه فقط لاقدس ولاغيره https://t.co/7oWhqzJ5LA,No,data_image_ct21-ar/17_2_2020/1229329594920165377_0.jpg,http://pbs.twimg.com/media/EQ90vokW4AIAm3k.jpg
1346397881859715072,https://twitter.com/alaraby_ar/status/1346397881859715072,اللي يدور ودنا حنا نبي وده💚🇸🇦 #القمه_الخليجيه_ال41 https://t.co/OBvnq7Zc6S,No,data_image_ct21-ar/5_1_2021/1346397881859715072_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1346397447547990016/pu/img/UmvvFvTeNf2_RIb0.jpg
1295123099407601664,http://twitter.com/user/status/1295123099407601667,رئيس #المكسيك: لقاح #كورونا سيكون جاهزا أوائل #العام المقبل https://t.co/9DQmDdM8ty https://t.co/YrTQqyim9o,No,data_image/16_8_2020/1295123099407601667_0.jpg,http://pbs.twimg.com/media/EfkzkHHWoAUH0w3.jpg
1232720183954944000,https://twitter.com/user/status/1232720183954944000,استعمار بانقتان لترند يوتيوب الجزائر حاليا 😂😂 💃💃 لنجعل الفيديو الموسيقي الذي سيصدر غدا في المركز الأول في اسرع وقت @BTS_twt https://t.co/jtRq0BPdvt,No,data_image_ct21-ar/26_2_2020/1232720183954944000_0.jpg,http://pbs.twimg.com/media/ERuAdowW4AAJ18J.jpg
1346164712111812608,https://twitter.com/alaraby_ar/status/1346164712111812612,عاجل 🔴 . . سمو ولي العهد : سياستنا قائمة على تحقيق المصالح العليا لدول مجلس التعاون الخليجي والدول العربية. . . #السعودية_بيت_الخليج_والعرب https://t.co/UawkqySbfx,No,data_image_ct21-ar/4_1_2021/1346164712111812612_0.jpg,http://pbs.twimg.com/media/Eq6JqVvWMAAunIr.jpg
1291885441478795264,http://twitter.com/user/status/1291885441478795269,ترمب: 3 لقاحات وصلت للمرحلة الثالة من الاختبارات.. والعلاج بالبلازما يظهر نتائج مبشرة في مواجهة #كورونا https://t.co/44dmBUs2lf,Yes,data_image/7_8_2020/1291885441478795269_0.jpg,http://pbs.twimg.com/tweet_video_thumb/Ee2y8BFWkAk9Z7N.jpg
1225497123879346176,https://twitter.com/user/status/1225497123879346183,#عاجل_الحدث | ليبيا الحدث تتحصل على نسخة من اتفاقية السراج مع شركة أمريكية خاصة مختصة في المجال الأمني لتغيير صورة ميليشياته للمزيد من الاخبار اشتراك : https://t.co/s4T9eRkgwb #قناة_ليبيا_الحدث #ليبيا_لحظة_بلحظة https://t.co/Q05ydAW4e6,Yes,data_image_ct21-ar/6_2_2020/1225497123879346183_0.jpg,http://pbs.twimg.com/media/EQHXIfZW4AEcRIe.jpg
1229226191393087488,https://twitter.com/user/status/1229226191393087488,#سفيه_الدوحه_وجزيه_المرتزقه @OlaAlfares مو عاجبني شغلك شدي حيلك شوي عشان المبلغ يزيد تعلمي من المرتزقة جمال https://t.co/NhHwxXzmyQ,No,data_image_ct21-ar/17_2_2020/1229226191393087488_0.jpg,http://pbs.twimg.com/media/EQ8WsvDXkAEN3fU.jpg
1293216009063628800,http://twitter.com/user/status/1293216009063628809,أعلنت #روسيا اليوم الثلاثاء إطلاق اسم Sputnik V على لقاح فيروس #كورونا الجديد الذي سجلته الحكومة الروسية بعدما طوره معهد جاماليا في العاصمة موسكو .. الإعلان عن أول لقاح مضاد ل #كورونا في العالم، #شكرا_روسيا #شكرا_بوتين #روسيا https://t.co/gLdrikvKbH,No,data_image/11_8_2020/1293216009063628809_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1293215908970860551/pu/img/vOqi7HQaVjcGDEY8.jpg
1300093418614534144,http://twitter.com/user/status/1300093418614534145,#لقاح بدون حقن! أول لقاح محلي مضاد للإنفلونزا برذاذ أنفي دخل حيز الاستخدام في #الصين #فيروس_كورونا #الإنفلونزا https://t.co/gZBweNvpyQ,Yes,data_image/30_8_2020/1300093418614534145_0.png,http://pbs.twimg.com/media/EgpmmVBUYAovyvW.png
1366825638842097664,http://twitter.com/user/status/1366825638842097665,#العراق يعلن وصول أول دفعة من #لقاح_كورونا @zomareen https://t.co/EO1RNZx3DG,No,data_image/2_3_2021/1366825638842097665_0.jpg,http://pbs.twimg.com/media/Evd84L2XIAITpf5.jpg
1346164436168531968,https://twitter.com/alaraby_ar/status/1346164436168531968,يامرحبا ماهل مزن السحابه الحمدلله حمدا كثيرا 🙏🏻 #القمة_الخليجية_الـ41 #المصالحة_الخليجية https://t.co/jlrUkwN4wH,Yes,data_image_ct21-ar/4_1_2021/1346164436168531968_0.jpg,http://pbs.twimg.com/media/Eq6JaqJXAAI-oiJ.jpg
1232250014732312576,https://twitter.com/user/status/1232250014732312578,رئيس الجمهورية عبد المجيد تبون كان في إستقبال أمير قطر الشيخ تميم بن حمد آل ثاني بالمطار https://t.co/8ApNx6oqLY https://t.co/NxyLKM8QLN,No,data_image_ct21-ar/25_2_2020/1232250014732312578_0.jpg,http://pbs.twimg.com/media/ERnU2XRW4AAspAU.jpg
1240649718427983872,https://twitter.com/user/status/1240649718427983872,#فيروس_كورونا_المستجدّ #المغرب وزارة الصحة : شفاء ثاني حالة مصابة بفيروس كورونا https://t.co/n4hJDkV9UL,Yes,data_image_ct21-ar/19_3_2020/1240649718427983872_0.jpg,http://pbs.twimg.com/media/ETesV_JWoAEveU7.jpg
1293139463669940224,http://twitter.com/user/status/1293139463669940224,اللقاح الروسي أجري فقط على 18 شخصا ولم يبدأ مرحلته الثالثة. أحد أعضاء فريق اكسفورد يعلق على اللقاح الروسي. https://t.co/c2mFMbtl73 https://t.co/NHk2IELtKU https://t.co/mPghuvfGdp,Yes,data_image/11_8_2020/1293139463669940224_0.jpg,http://pbs.twimg.com/media/EfInem_XkAEGODH.jpg
1346416063521693696,https://twitter.com/alaraby_ar/status/1346416063521693696,تعانَقا في العُلا منْ بعد ما اخْتلفُوا واليومُ صُلْحٌ .. على خيرٍ سَيُتَّفَقُ كأنّما من عظيمِ الودّ بينهما كُلُّ الخليج مع الرمْزينِ يعْتَنِقُ 🇸🇦🇶🇦♥️ #القمه_الخليجيه_في_العلا #المصالحة_القطرية_السعودية #قمة_العلا #ولي_العهد https://t.co/PJzJt3OUow,Yes,data_image_ct21-ar/5_1_2021/1346416063521693696_0.jpg,http://pbs.twimg.com/media/Eq9uQq1XcAAqTE4.jpg
1293134520741515264,http://twitter.com/user/status/1293134520741515264,أعلن الرئيس الروسي فلاديمير بوتين رسمياً عن تسجيل بلاده أول لقاح ضد فيروس #كورونا المستجد في العالم #عاصمة_الربيع https://t.co/KolkbUGa17,No,data_image/11_8_2020/1293134520741515264_0.jpg,http://pbs.twimg.com/media/EfIi_OBX0AIlwjo.jpg
1297120418873081856,http://twitter.com/user/status/1297120418873081856,غردت بداية أزمة #كورونا ..#COVID19 عن أن الفيروس من جنس مشهور بتحوره وتغيره السريع ، وكان التساؤل يومها : ماقيمة انتاج لقاح يستغرق أشهرًا طويلة وربما سنوات يكون حينها الفيروس قد أخذ شكلا آخر !؟ الآن هاهي منظمة الصحة العالمية تقول ان هناك مايشير لتحور الفيروس ! طيب واللقاح !؟ https://t.co/Kz1r9Yt6bt,Yes,data_image/22_8_2020/1297120418873081856_0.jpg,http://pbs.twimg.com/media/EgBMI-5X0AEdlAr.jpg
1243245854494011392,https://twitter.com/user/status/1243245854494011392,الصحة: ارتفاع حالات الشفاء من مصابي فيروس كورونا إلى 102 وخروجهم من مستشفى العزل.. https://t.co/zmaMSw4ccC #كورونا #فيروس_كورونا #covid_19 https://t.co/AwNyfGXv6l,Yes,data_image_ct21-ar/26_3_2020/1243245854494011392_0.jpg,http://pbs.twimg.com/media/EUDk-0JXYAEzlGT.jpg
1293293544535449600,http://twitter.com/user/status/1293293544535449609,الرئيس الفيليبيني يتطوع لتجربة لقاح #كورونا الروسي على نفسه #الاخبار_الحلوه #فيروس_كورونا_المستجدّ #نعمه_الحجر_المنزلي #الخاصيه_الجديده https://t.co/RaqADNM2Go,No,data_image/11_8_2020/1293293544535449609_0.jpg,http://pbs.twimg.com/media/EfKzn7AWoAEK0VV.jpg
1367531977654558720,http://twitter.com/user/status/1367531977654558721,فيديو | دراسة بريطانية أمريكية: جرعة واحدة فقط من لقاح #كورونا فعالة وآمنة #الإخبارية #كلنا_مسؤول https://t.co/11QKJNyo2K,Yes,data_image/4_3_2021/1367531977654558721_0.jpg,http://pbs.twimg.com/amplify_video_thumb/1367525557051752449/img/Oy_Sf41RiwBYKzTe.jpg
1230440520171823104,https://twitter.com/user/status/1230440520171823104,السيد وكيل وزارة الصحة دكتور رضا هاني إرحموا من في الأرض يرحمكم من في السماء يتقاضى موظف الأجر مقابل عمل أقل من 200 دينار بالشهر ويستلمها كل 6 شهور تقريباً ومع هذا حاسدينهم إتقوا الله بأنفسكم فلولا الحاجة لما لجأوا إليكم ولا لوظائفكم ! #البدون_لمتى https://t.co/EuLTrJP5NE,No,data_image_ct21-ar/20_2_2020/1230440520171823104_0.jpg,http://pbs.twimg.com/media/ERNnH_MUEAIJpuS.jpg
1367520338519748608,http://twitter.com/user/status/1367520338519748612,#المدينة_المنورة ( الخبر يقول) #وزارة_الصحة: أكثر من مليون جرعة من لقاح #كورونا كوفيد-19 تم إعطائها حتى الآن من خلال 405 موقع للتطعيم في كافة مناطق #المملكة. ( فضل من الله ونعمه في بلاد كريمه وقادتها كرام وفقهم الله وحفظهم). https://t.co/uEUKSuZXbw,No,data_image/4_3_2021/1367520338519748612_0.jpg,http://pbs.twimg.com/media/EvpofzOXcAIdsV5.jpg
1278040610407174144,http://twitter.com/user/status/1278040610407174145,#مع_الحكيم معهد باستور الفرنسي يستعد لاختبار لقاح لفيروس #كورونا على البشر 😷 #كوفيد19 #covid19 #corona #كورونا_المستجد https://t.co/8SMb4N2nM7,No,data_image/30_6_2020/1278040610407174145_0.jpg,http://pbs.twimg.com/amplify_video_thumb/1277942324195217411/img/Cu9Yx-L26RLG4VVW.jpg
1292840915728572416,http://twitter.com/user/status/1292840915728572418,دوتيرتي: أنا سعيد جدا لأن روسيا صديقتنا وسوف يعطون لنا لقاح مجانا هذا ما أفكر به مع الرئيس بوتين لمساعدتنا في مكافحة فيروس #COVID19 https://t.co/owzWTclSyi,No,data_image/10_8_2020/1292840915728572418_0.jpg,http://pbs.twimg.com/media/EfEX9DcWAAEVA-6.jpg
1232334394498715648,https://twitter.com/user/status/1232334394498715648,أشكر الأشقاء في الجزائر على حسن الاستقبال والضيافة. تجمعنا بالجزائر روابط أخوية عميقة ومصالح مشتركة، والمباحثات التي أجريناها ستسهم بقوة في تطوير التعاون بيننا وتجاه الأزمات الإقليمية التي تمثل تحديات حقيقية للأمن القومي العربي. https://t.co/pUWJ3wWmYA,No,data_image_ct21-ar/25_2_2020/1232334394498715648_0.jpg,http://pbs.twimg.com/media/ERohmBEXUAIyJ_6.jpg
1293137464991920128,http://twitter.com/user/status/1293137464991920128,هل تسرعت #روسيا في الموافقة على لقاح #كورونا ؟ https://t.co/vL2JxMRiUo,Yes,data_image/11_8_2020/1293137464991920128_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1293137363816919041/pu/img/Yk3Vgby4b261Die5.jpg
1367409902986133504,http://twitter.com/user/status/1367409902986133504,"روسيا تبدي استعدادها لتسليم أوروبا 50 مليون جرعة من لقاح "" سبوتنك-في"" اعتبارا من يونيو https://t.co/j4G28kKg8s",Yes,data_image/4_3_2021/1367409902986133504_0.jpg,http://pbs.twimg.com/media/EvoEDolXYAMBsYX.jpg
1230102661250322432,https://twitter.com/user/status/1230102661250322432,"#قفل_بابك_الجمعه_الثالثه مِنْ أجْل حُقوق ""البُدون""، #قفل_بابك https://t.co/3ArDVQh1Ct",No,data_image_ct21-ar/19_2_2020/1230102661250322432_0.jpg,http://pbs.twimg.com/media/ERIz2D8WkAANy0C.jpg
1289512815699476480,http://twitter.com/user/status/1289512815699476480,لم يبق القطاع الصحي بمنأى عن السياسة الامريكية ضىد #ايران المتمثلة في ممارسة الضغوط القصوى عليها حيث ادت هذه السياسة الى الاخلال بالنظام العلاجي في ظل تفشي فيروس #كورونا وقد تضع عراقيل امام حصول ايران على لقاح لهذا الفيروس في حال انتاجه https://t.co/aqOU8VfyIN https://t.co/AOy9wD658V,No,data_image/1_8_2020/1289512815699476480_0.jpg,http://pbs.twimg.com/media/EeVFERzWsAEZefK.jpg
1367196288136142848,http://twitter.com/user/status/1367196288136142854,برومو | معالي رئيس جامعة الأمير سطام يفتتح مركز لقاح كورونا بالمستشفى الجامعي في #الخرج https://t.co/htlQJaca5d,No,data_image/3_3_2021/1367196288136142854_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1367195901354246149/pu/img/rDKHPElQDUTx83Nb.jpg
1366810212838088704,http://twitter.com/user/status/1366810212838088710,#فيديو_واس| مجمع الملك فهد الطبي العسكري في #الظهران يقدم أكثر من 3200 جرعة #لقاح_كورونا. #واس_عام #الشرقية #دليل_المنطقة_الشرقية https://t.co/4nK5nRn441,Yes,data_image/2_3_2021/1366810212838088710_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1366785603354902528/pu/img/3z3I7hvNnuetKVBB.jpg
1222214075792482304,https://twitter.com/user/status/1222214075792482307,رسالة إلى نتنياهو وإلى كلابه المتصهينين👇 #لا_لبصقة_القرن #صفقة_القرن https://t.co/xRShqxeetV,No,data_image_ct21-ar/28_1_2020/1222214075792482307_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1222060551527903232/pu/img/2Wi5H9ukXfrFJ0gT.jpg
1293957387410341888,http://twitter.com/user/status/1293957387410341888,وكيل الفنية د.عبدالرحمن المطيري : الصحة ستتبع الموجه الثانية من #كورونا محليا وعالميا ..ونأمل وجود لقاح ليجنبنا تلك الموجة.. كما أن إلتزام المواطنين والمقيمين بـ “الكمام” سيجنيها ايضا الموجه الثانية https://t.co/eA2EB8aomM,No,data_image/13_8_2020/1293957387410341888_0.jpg,http://pbs.twimg.com/media/EfUPXBfX0AI1_aR.jpg
1225032224933851136,https://twitter.com/user/status/1225032224933851137,قيادات الجيش تدعم لقاء البرهان بنتنياهو ومخرجاته بما يحقق المصلحة العليا للامن الوطني والسودان في اجتماعهم بالقيادة العامة اليوم . #لقاء_البرهان_ونتنياهو https://t.co/toxy33j5BX,Yes,data_image_ct21-ar/5_2_2020/1225032224933851137_0.jpg,http://pbs.twimg.com/media/EQAwTgjUEAAUzy3.jpg
1223954469949517824,https://twitter.com/user/status/1223954469949517826,عبر طائرة عسكرية.. تركيا تجلي رعاياها من مدينة ووهان الصينية بسبب انتشار #فيروس_كورونا، وتضعهم تحت الحجر الصحي لمدة أسبوعين. https://t.co/q1pYd4tDSG,Yes,data_image_ct21-ar/2_2_2020/1223954469949517826_0.jpg,http://pbs.twimg.com/media/EPwxxk2W4AEwUcJ.jpg
1242142984474370048,https://twitter.com/user/status/1242142984474370050,هذا هو السيفُ والميدانُ والفرسُ واليومُ من أمسِهِ الرجعيُ ينبجسُ رحم الله أبا الأحرار الزبيري ها هو الظلام والتخلف يطل على أرض السعيدة من جديد في أبشع صوره حتى في الأشياء الوقائية من جائحة عمت البشرية ( #فيروس_كورونا ) #الحوثي_كورونا_اليمن https://t.co/3T4oUVOpAt,No,data_image_ct21-ar/23_3_2020/1242142984474370050_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1242136557605265414/pu/img/kN8VHou4qJwvCeX4.jpg
1346248859283030016,https://twitter.com/alaraby_ar/status/1346248859283030018,#القمه_الخليجيه_ال41 حديث رئيس مجلس الأمة مرزوق علي الغانم في دور الكبير للشيخ الراحل صباح الأحمد طيب الله ثراه في #المصالحة_الخليجية الحمدلله على التمام والكمال الحمدلله على لم الشمل https://t.co/bCgJmapKEA,No,data_image_ct21-ar/5_1_2021/1346248859283030018_0.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1346248820716400640/pu/img/eQeGPEIJeeTqtit6.jpg
1366666315352707072,http://twitter.com/user/status/1366666315352707072,مركز لقاحات كورونا بمستشفى القوات المسلحة بالقصيم يستهدف 600 مستفيد يوميًا. #واس_عام https://t.co/pyADveeCIJ,No,data_image/2_3_2021/1366666315352707072_0.jpg,http://pbs.twimg.com/amplify_video_thumb/1366658558775992322/img/L6CG5A9uZR_HvxqE.jpg
1291373906650173440,http://twitter.com/user/status/1291373906650173442,ترمب: لقاح #كورونا ربما يكون جاهزا يوم الانتخابات الرئاسية في 3 نوفمبر ​ ​ #صحيفة_مكة ​ https://t.co/F3o2v6HKf7 https://t.co/cZK8cYOkKP,Yes,data_image/6_8_2020/1291373906650173442_0.jpg,http://pbs.twimg.com/media/EevhuC2XgAEWDLk.jpg
1347439876136960000,https://twitter.com/alaraby_ar/status/1347439876136960005,ترامب: من شاركوا في أعمال العنف بمبنى #الكونغرس لا يمثلون بلدنا وسيدفعون الثمن #قناة_دجلة_الفضائية https://t.co/A8eai9nr9g,Yes,data_image_ct21-ar/8_1_2021/1347439876136960005_0.jpg,http://pbs.twimg.com/media/ErMRauzXUAAweoD.jpg
1366763538493149184,http://twitter.com/user/status/1366763538493149189,أسواق الأسهم تستعد للافتتاح مع تصحيح صغير للأسفل من المقرر أن تفتتح الأسهم الأمريكية على انخفاض طفيف متخلية فقط عن بعض المكاسب التي تحققت في ارتفاع حاد يوم الاثنين كان مدفوعًا بالموافقة على لقاح جونسون آند جونسون وتمرير قانون التحفيز من خلال مجلس النواب #forex #Burency #Bitcoin https://t.co/ERP4FFBL78,Yes,data_image/2_3_2021/1366763538493149189_0.jpg,http://pbs.twimg.com/media/Eve4KldWYAI-NOc.jpg
1346171379603955712,https://twitter.com/alaraby_ar/status/1346171379603955713,نبارك لبلادنا انتهاء الأزمة مع قطر. #المصالحة_الخليجية https://t.co/qshp6GFd1J,Yes,data_image_ct21-ar/4_1_2021/1346171379603955713_0.jpg,http://pbs.twimg.com/media/Eq6PnN4XEAI4y70.jpg
1223246970468339712,https://twitter.com/user/status/1223246970468339715,وزارة الداخلية عندها زيادة بهذه الأجهزة ، اعتقد من الأفضل استخدامها لكشف فايروس #كورونا 🤣 https://t.co/CaKW0yRNuT,No,data_image_ct21-ar/31_1_2020/1223246970468339715_0.jpg,http://pbs.twimg.com/media/EPnYomPXkAALsYL.jpg
